"Customer ID","Number of Referrals","Tenure in Months",Offer,"Phone Service","Avg Monthly Long Distance Charges","Multiple Lines","Internet Type","Avg Monthly GB Download","Online Security","Online Backup","Device Protection Plan","Premium Tech Support","Streaming TV","Streaming Movies","Streaming Music","Unlimited Data",Contract,"Paperless Billing","Payment Method","Monthly Charge","Total Charges","Total Refunds","Total Extra Data Charges","Total Long Distance Charges","Total Revenue",City,"Zip Code",Latitude,Longitude,Population,Gender,Age,Married,"Number of Dependents","Satisfaction Score","Customer Status","Churn Label","Churn Score",CLTV,"Churn Category","Churn Reason"
0177-PXBAT,7,33,None,Yes,25.15,Yes,"Fiber Optic",20,Yes,No,Yes,Yes,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",109.9,3694.7,0,0,829.95,4524.65,"Desert Center",92239,33.889605,-115.257009,964,Male,78,Yes,0,3,Stayed,No,59,5655,,
2519-ERQOJ,0,33,"Offer C",No,0,No,Cable,11,No,No,Yes,Yes,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",54.6,1803.7,0,0,0,1803.7,"Desert Hot Springs",92241,33.832799,-116.250973,"5,529",Male,74,No,0,4,Stayed,No,30,5322,,
0111-KLBQG,9,32,"Offer C",Yes,31.86,No,"Fiber Optic",23,No,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Mailed Check",93.95,2861.45,0,0,1019.52,3880.97,"Morongo Valley",92256,34.097863,-116.594561,"3,499",Male,71,Yes,1,5,Stayed,No,62,2844,,
1996-DBMUS,10,48,None,Yes,12.6,No,"Fiber Optic",21,No,No,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",70.65,3545.05,0,0,604.8,4149.85,"Palo Verde",92266,33.3249,-114.758334,291,Female,72,Yes,0,3,Stayed,No,71,5523,,
2055-SIFSS,5,55,None,Yes,29.53,Yes,Cable,29,No,No,No,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",51.65,2838.55,0,0,1624.15,4462.7,Westmorland,92281,33.03679,-115.60503,"2,388",Female,75,Yes,0,3,Stayed,No,24,4763,,
2806-MLNTI,4,52,None,Yes,29.15,Yes,"Fiber Optic",9,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",105.1,5376.4,0,0,1515.8,6892.2,"White Water",92282,33.972293,-116.654195,805,Male,79,Yes,0,4,Stayed,No,47,4621,,
5628-RKIFK,0,49,None,Yes,24.84,Yes,"Fiber Optic",14,Yes,No,No,No,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",101.55,5070.4,0,0,1217.16,6287.56,Bloomington,92316,34.059722,-117.39104,"25,995",Female,76,No,0,3,Stayed,No,22,5348,,
5760-WRAHC,0,22,"Offer D",Yes,49.98,No,DSL,28,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Mailed Check",69.75,1545.4,0,0,1099.56,2644.96,Fontana,92336,34.136367,-117.460803,"54,586",Female,78,No,0,3,Stayed,No,32,3509,,
1480-BKXGA,5,72,"Offer A",Yes,21.37,Yes,"Fiber Optic",13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Bank Withdrawal",116.05,8404.9,0,120,1538.64,10063.54,Mentone,92359,34.103578,-117.04054,"7,324",Male,75,Yes,0,3,Stayed,No,64,4404,,
9076-AXYIK,2,64,None,Yes,20.19,Yes,"Fiber Optic",8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",102.1,6538.45,0,0,1292.16,7830.61,Nipton,92364,35.478736,-115.516984,162,Male,66,Yes,0,4,Stayed,No,28,6270,,
4933-IKULF,0,17,"Offer D",Yes,24.15,No,None,0,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",20.65,330.6,0,0,410.55,741.15,"Pinon Hills",92372,34.459322,-117.629729,"4,280",Female,71,No,0,4,Stayed,No,40,4086,,
3780-DDGSE,6,35,"Offer C",Yes,14.19,No,DSL,17,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",76.05,2747.2,0,0,496.65,3243.85,Shoshone,92384,35.924252,-116.188668,87,Male,77,Yes,1,5,Stayed,No,38,5479,,
4612-SSVHJ,0,20,"Offer D",Yes,23.18,No,"Fiber Optic",21,No,No,No,No,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",81.45,1671.6,0,0,463.6,2135.2,Yermo,92398,35.013299,-116.834092,"1,195",Female,74,No,0,5,Stayed,No,27,2416,,
5756-OZRIO,9,61,None,Yes,34.24,Yes,DSL,20,No,Yes,No,No,No,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",64.05,3902.6,0,0,2088.64,5991.24,Riverside,92504,33.9108,-117.398153,"46,550",Male,73,Yes,0,4,Stayed,No,29,4001,,
4513-CXYIX,4,71,"Offer A",Yes,43.99,Yes,"Fiber Optic",17,Yes,No,No,No,No,No,No,Yes,"Two Year",Yes,"Credit Card",80.7,5676,0,0,3123.29,8799.29,"Lake Elsinore",92532,33.705836,-117.318204,"4,546",Female,73,Yes,0,3,Stayed,No,54,4583,,
4332-MUOEZ,1,20,None,Yes,32.54,No,"Fiber Optic",5,Yes,No,Yes,Yes,No,Yes,No,Yes,"One Year",No,"Credit Card",94.3,1818.3,0,0,650.8,2469.1,"Moreno Valley",92553,33.923149,-117.244933,"61,205",Male,78,Yes,0,3,Stayed,No,32,2574,,
6705-LXORM,1,5,"Offer E",Yes,5.42,No,"Fiber Optic",23,No,No,No,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",70.05,302.6,0,0,27.1,329.7,Perris,92570,33.787298,-117.320676,"36,817",Female,79,Yes,0,4,Stayed,No,24,2064,,
4109-CYRBD,1,29,"Offer C",Yes,37.65,Yes,DSL,9,No,No,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",51.6,1442,0,0,1091.85,2533.85,Menifee,92584,33.653338,-117.178271,"14,068",Male,77,Yes,0,5,Stayed,No,39,5495,,
8606-CIQUL,1,72,"Offer A",Yes,30.78,Yes,"Fiber Optic",17,Yes,Yes,Yes,Yes,Yes,Yes,No,No,"Two Year",Yes,"Credit Card",115.75,8399.15,0,110,2216.16,10725.31,Temecula,92591,33.540604,-117.10909,"25,655",Male,77,Yes,1,4,Stayed,No,60,5168,,
0356-OBMAC,0,56,None,Yes,17.33,Yes,"Fiber Optic",16,No,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",99.9,5706.3,0,0,970.48,6676.78,Winchester,92596,33.657433,-117.04254,"4,093",Female,80,No,0,3,Stayed,No,45,5840,,
1297-VQDRP,0,68,"Offer A",Yes,32.11,Yes,"Fiber Optic",12,No,No,Yes,Yes,Yes,Yes,No,No,"One Year",Yes,"Credit Card",107.15,7379.8,0,50,2183.48,9613.28,"Foothill Ranch",92610,33.698728,-117.67768,"10,936",Male,80,Yes,1,5,Stayed,No,66,4324,,
4676-MQUEA,9,50,None,Yes,14.49,Yes,"Fiber Optic",17,Yes,Yes,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",101.9,5265.5,0,0,724.5,5990,"Laguna Beach",92651,33.570023,-117.773669,"25,206",Male,80,Yes,0,3,Stayed,No,25,4184,,
7025-WCBNE,0,47,None,Yes,14.78,Yes,DSL,10,No,Yes,No,Yes,No,No,No,Yes,"Two Year",No,"Bank Withdrawal",59.6,2754,0,0,694.66,3448.66,"Santa Ana",92705,33.766004,-117.786763,"44,117",Male,74,No,0,3,Stayed,No,33,3155,,
6030-REHUX,6,28,"Offer C",Yes,45.67,Yes,"Fiber Optic",8,No,Yes,Yes,Yes,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",110.85,3204.4,0,0,1278.76,4483.16,"Fountain Valley",92708,33.712036,-117.950113,"54,548",Female,76,Yes,0,4,Stayed,No,58,3906,,
6522-YRBXD,3,35,"Offer C",Yes,20.44,Yes,"Fiber Optic",18,Yes,Yes,No,No,No,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",94.55,3365.4,0,0,715.4,4080.8,Anaheim,92802,33.807864,-117.923782,"45,086",Male,68,Yes,0,3,Stayed,No,69,2631,,
6689-VRRTK,0,44,None,Yes,49.75,Yes,"Fiber Optic",2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Credit Card",109.8,4860.35,0,0,2189,7049.35,Camarillo,93010,34.227846,-119.079903,"42,853",Female,71,No,0,3,Stayed,No,35,5720,,
7134-MJPDY,0,66,"Offer A",Yes,11.63,Yes,"Fiber Optic",5,No,No,Yes,Yes,Yes,Yes,No,No,"One Year",Yes,"Credit Card",102.85,6976.75,0,60,767.58,7804.33,Moorpark,93021,34.312945,-118.858169,"32,984",Female,69,No,0,3,Stayed,No,40,5569,,
4881-JVQOD,1,10,None,No,0,No,Cable,53,No,No,No,No,No,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",34.55,362.6,0,0,0,362.6,Oxnard,93030,34.223244,-119.18012,"79,736",Male,73,Yes,3,4,Stayed,No,55,5248,,
6797-UCJHZ,7,66,"Offer A",Yes,25.51,Yes,"Fiber Optic",15,No,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",No,"Credit Card",104.6,6819.45,0,0,1683.66,8503.11,"Simi Valley",93065,34.269449,-118.768471,"64,802",Female,74,Yes,0,3,Stayed,No,27,5722,,
2469-DTSGX,0,72,"Offer A",Yes,44.81,Yes,"Fiber Optic",14,No,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",111.65,7943.45,0,0,3226.32,11169.77,Somis,93066,34.297628,-119.014627,"2,966",Female,72,No,0,5,Stayed,No,75,5388,,
4908-XAXAY,0,49,None,Yes,47.72,No,"Fiber Optic",21,No,Yes,Yes,No,No,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",89.85,4287.2,0,0,2338.28,6625.48,Buttonwillow,93206,35.451402,-119.488413,"2,078",Female,70,No,0,4,Stayed,No,30,5982,,
3509-GWQGF,0,24,"Offer C",Yes,31.73,No,"Fiber Optic",13,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",70,1732.6,0,140,761.52,2634.12,Ducor,93218,35.846067,-119.004073,823,Male,74,No,0,3,Stayed,No,77,5242,,
3729-OWRVL,0,65,None,Yes,44.23,Yes,"Fiber Optic",27,Yes,No,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",110.35,7246.15,0,0,2874.95,10121.1,Pixley,93256,35.957019,-119.330928,"4,198",Male,80,No,0,3,Stayed,No,79,4295,,
7251-LJBQN,0,40,None,Yes,28.54,Yes,"Fiber Optic",24,No,No,Yes,Yes,Yes,Yes,No,Yes,"One Year",Yes,"Credit Card",103.75,4188.4,0,0,1141.6,5330,Strathmore,93267,36.141319,-119.129075,"5,689",Female,74,No,0,3,Stayed,No,20,3568,,
2682-KEVRP,0,22,None,Yes,34.39,No,None,0,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20.05,417,0,0,756.58,1173.58,Woodlake,93286,36.464635,-119.094348,"8,870",Female,65,No,0,3,Stayed,No,21,4327,,
9978-HYCIN,1,47,None,Yes,42.29,No,"Fiber Optic",22,No,Yes,No,No,Yes,No,No,No,"One Year",Yes,"Bank Withdrawal",84.95,4018.05,0,80,1987.63,6085.68,Bakersfield,93301,35.383937,-119.020428,"12,963",Male,72,Yes,1,3,Stayed,No,68,3384,,
8329-UTMVM,0,27,"Offer C",Yes,34.39,Yes,"Fiber Optic",19,No,Yes,No,Yes,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",104.65,2964,0,0,928.53,3892.53,Bakersfield,93313,35.140938,-119.051348,"25,126",Male,76,No,0,4,Stayed,No,31,3104,,
6952-OMNWB,7,68,"Offer A",Yes,34.31,Yes,"Fiber Optic",15,No,No,Yes,No,No,No,No,Yes,"One Year",Yes,"Credit Card",80.35,5589.3,0,0,2333.08,7922.38,Creston,93432,35.480896,-120.469476,"1,203",Male,75,Yes,0,4,Stayed,No,28,5581,,
6549-YMFAW,1,9,None,Yes,1.66,No,None,0,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",21.25,204.55,0,0,14.94,219.49,"Los Olivos",93441,34.70434,-120.02609,"1,317",Male,70,Yes,0,4,Stayed,No,69,2302,,
1307-TVUFB,0,42,None,Yes,13.51,Yes,"Fiber Optic",19,No,Yes,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",79.35,3344.1,0,0,567.42,3911.52,"Santa Ynez",93460,34.630356,-120.032564,"5,710",Male,66,No,0,4,Stayed,No,79,2399,,
7503-MIOGA,0,72,"Offer A",Yes,48.51,Yes,Cable,17,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",89.85,6697.35,0,0,3492.72,10190.07,Shandon,93461,35.634488,-120.293534,"1,255",Female,68,Yes,0,3,Stayed,No,56,5881,,
2499-AJYUA,8,72,"Offer A",Yes,15.85,Yes,"Fiber Optic",2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Credit Card",110.8,7882.25,0,0,1141.2,9023.45,Benton,93512,37.653947,-118.231443,340,Female,69,Yes,0,5,Stayed,No,80,5933,,
6919-ELBGL,3,72,"Offer A",Yes,21.38,Yes,"Fiber Optic",2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",114.95,8196.4,0,0,1539.36,9735.76,"Big Pine",93513,37.245505,-118.062943,"1,826",Male,75,Yes,0,3,Stayed,No,61,6268,,
3966-HRMZA,0,3,"Offer E",Yes,41.44,No,"Fiber Optic",13,No,No,Yes,No,No,No,No,No,"One Year",No,"Credit Card",75.05,202.9,5.49,10,124.32,331.73,Bishop,93514,37.04584,-118.397236,"13,309",Female,74,No,0,4,Joined,No,56,3545,,
5671-RQRLP,4,70,"Offer A",Yes,16.87,Yes,"Fiber Optic",3,No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Credit Card",75.65,5411.4,25.67,0,1180.9,6566.63,Fowler,93625,36.625792,-119.672483,"5,635",Female,72,Yes,0,4,Stayed,No,30,4181,,
4785-NKHCX,0,5,"Offer E",Yes,30.14,No,None,0,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",20.05,94.15,0,0,150.7,244.85,"O Neals",93645,37.140104,-119.657092,173,Male,65,No,0,5,Stayed,No,31,2154,,
4250-WAROZ,4,60,None,Yes,19.68,Yes,"Fiber Optic",53,Yes,Yes,No,No,No,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",93.25,5774.55,0,0,1180.8,6955.35,Fresno,93701,36.749403,-119.787574,"13,858",Male,70,Yes,3,3,Stayed,No,70,4353,,
3523-BRGUW,0,26,"Offer C",Yes,29.88,No,None,0,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.3,504.2,9.49,0,776.88,1271.59,"Los Altos",94022,37.349546,-122.134356,"18,486",Male,65,No,0,5,Stayed,No,64,2269,,
2123-AGEEN,0,7,"Offer E",Yes,26.29,No,"Fiber Optic",20,No,No,Yes,No,Yes,No,No,No,"One Year",Yes,"Bank Withdrawal",84.35,609.65,29.17,10,184.03,774.51,Millbrae,94030,37.601248,-122.403099,"20,350",Female,66,No,0,3,Stayed,No,38,2107,,
1258-YMZNM,0,27,"Offer C",Yes,35.76,Yes,"Fiber Optic",4,Yes,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",110.5,2857.6,0,0,965.52,3823.12,Montara,94037,37.540582,-122.509594,"2,346",Female,70,No,0,3,Stayed,No,56,4997,,
6259-WJQLC,0,32,"Offer C",Yes,1.12,Yes,"Fiber Optic",5,No,No,Yes,No,No,No,No,Yes,"One Year",Yes,"Credit Card",81.1,2619.25,19.25,0,35.84,2635.84,Pacifica,94044,37.573633,-122.455167,"38,885",Male,77,No,0,4,Stayed,No,50,2143,,
7508-SMHXL,0,15,None,Yes,1.67,Yes,"Fiber Optic",21,No,Yes,No,No,Yes,No,No,Yes,"One Year",No,"Credit Card",89,1288.3,45.69,0,25.05,1267.66,"San Francisco",94109,37.794487,-122.42227,"56,330",Female,72,No,0,4,Stayed,No,77,4452,,
3956-CJUST,0,23,None,Yes,17.62,No,"Fiber Optic",25,Yes,No,No,No,No,No,No,No,"One Year",Yes,"Bank Withdrawal",75.4,1643.55,0,80,405.26,2128.81,"San Francisco",94115,37.786031,-122.437301,"33,122",Female,67,No,0,4,Stayed,No,49,2491,,
4824-GUCBY,0,22,None,Yes,23.43,No,"Fiber Optic",22,Yes,Yes,No,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",81.7,1820.9,29.88,0,515.46,2306.48,"San Francisco",94127,37.736535,-122.45732,"20,643",Female,77,No,0,4,Stayed,No,34,5602,,
6630-UJZMY,10,4,None,Yes,14.34,Yes,"Fiber Optic",14,No,No,No,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",83.25,308.05,39.93,0,57.36,325.48,"Palo Alto",94306,37.416159,-122.131337,"24,492",Female,73,Yes,0,3,Stayed,No,37,5251,,
9904-EHEVJ,9,32,"Offer C",Yes,5.73,Yes,"Fiber Optic",30,No,No,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Credit Card",91.35,2896.55,26.98,0,183.36,3052.93,"Bethel Island",94511,38.050558,-121.646924,"2,379",Female,66,Yes,1,5,Stayed,No,35,2965,,
2826-DXLQO,10,7,"Offer E",No,0,No,DSL,13,Yes,No,No,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",29.8,220.45,11.83,0,0,208.62,"El Cerrito",94530,37.924838,-122.289145,"23,141",Male,80,Yes,0,3,Stayed,No,69,2587,,
9489-UTFKA,9,8,"Offer E",Yes,22.4,No,DSL,23,Yes,No,No,No,Yes,No,No,Yes,"One Year",No,"Bank Withdrawal",60.9,551.95,16.58,0,179.2,714.57,"Travis Afb",94535,38.265899,-121.939461,"9,978",Male,76,Yes,0,3,Stayed,No,27,2136,,
4849-PYRLQ,0,56,None,Yes,37.3,Yes,DSL,8,Yes,No,Yes,Yes,No,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",73.25,4054.2,17.16,0,2088.8,6125.84,Fremont,94536,37.572273,-121.964583,"66,543",Female,80,No,0,3,Stayed,No,26,4011,,
2858-EIMXH,1,53,None,Yes,30.09,Yes,"Fiber Optic",12,No,No,No,No,Yes,Yes,No,Yes,"One Year",Yes,"Credit Card",95.85,5016.25,18.85,0,1594.77,6592.17,Vallejo,94592,38.093701,-122.276589,159,Female,69,Yes,0,3,Stayed,No,65,5325,,
6419-ZTTLE,2,23,None,Yes,45.83,No,None,0,No,No,No,No,No,No,No,No,"One Year",Yes,"Bank Withdrawal",20.75,485.2,37.64,0,1054.09,1501.65,Yountville,94599,38.421458,-122.365048,"2,873",Male,69,Yes,0,5,Stayed,No,45,3418,,
8242-SOQUO,0,5,"Offer E",Yes,14.22,No,"Fiber Optic",4,No,Yes,No,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",84.7,392.5,41.2,0,71.1,422.4,Oakland,94619,37.787186,-122.14633,"24,518",Female,73,No,0,4,Stayed,No,54,2660,,
7460-ITWWP,5,45,None,Yes,40.85,No,"Fiber Optic",24,No,No,Yes,No,No,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",86.1,3861.45,12.19,0,1838.25,5687.51,Oakland,94621,37.750553,-122.197175,"30,751",Female,67,Yes,0,4,Stayed,No,41,2701,,
7868-TMWMZ,2,60,None,Yes,24.62,No,"Fiber Optic",30,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",110,6668.35,0,0,1477.2,8145.55,Berkeley,94703,37.863843,-122.275684,"19,763",Female,69,Yes,0,5,Stayed,No,59,4953,,
4829-ZLJTK,5,72,"Offer A",Yes,15.23,Yes,"Fiber Optic",2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",112.4,8046.85,0,0,1096.56,9143.41,Penngrove,94951,38.325599,-122.642352,"3,777",Female,80,Yes,0,3,Stayed,No,37,6144,,
8883-GRDWQ,0,20,None,Yes,22.31,No,DSL,21,Yes,No,No,Yes,No,No,No,Yes,"One Year",No,"Credit Card",54,1055.9,0,0,446.2,1502.1,"Stinson Beach",94970,37.921137,-122.657562,781,Male,68,No,0,4,Stayed,No,20,5090,,
9845-PEEKO,0,59,None,Yes,6.13,Yes,"Fiber Optic",2,No,Yes,No,No,No,No,No,Yes,"Two Year",Yes,"Credit Card",79.2,4590.35,0,0,361.67,4952.02,Brookdale,95007,37.106902,-122.100006,"1,007",Female,71,No,0,5,Stayed,No,25,5400,,
1751-NCDLI,6,46,None,Yes,4.2,Yes,"Fiber Optic",22,No,No,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",98.85,4564.9,0,0,193.2,4758.1,Castroville,95012,36.784481,-121.759054,"8,582",Male,74,Yes,0,5,Stayed,No,41,2641,,
2176-LVPNX,0,71,"Offer A",Yes,37.39,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,No,No,"Two Year",No,"Credit Card",89.85,6293.45,0,140,2654.69,9088.14,"San Jose",95113,37.333851,-121.891147,561,Female,69,No,0,3,Stayed,No,33,4994,,
3452-ABWRL,0,47,None,Yes,44.08,Yes,"Fiber Optic",20,No,No,No,No,Yes,No,No,Yes,"One Year",Yes,"Credit Card",86.05,3865.6,0,0,2071.76,5937.36,"San Jose",95132,37.424655,-121.74841,"40,568",Male,70,No,0,3,Stayed,No,69,5527,,
1779-PWPMG,1,72,"Offer A",Yes,4.59,Yes,"Fiber Optic",27,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",114.65,8333.95,0,0,330.48,8664.43,"San Jose",95139,37.218705,-121.762429,"7,023",Female,73,Yes,0,3,Stayed,No,29,5408,,
3082-WQRVY,8,14,None,Yes,45.76,No,None,0,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.65,228.65,0,0,640.64,869.29,Stockton,95203,37.954089,-121.329761,"16,357",Male,73,Yes,0,5,Stayed,No,66,2962,,
2460-NGXBJ,8,11,None,Yes,28.64,Yes,"Fiber Optic",22,No,No,No,No,No,No,No,Yes,"One Year",Yes,"Credit Card",75.2,775.3,0,0,315.04,1090.34,Stockton,95206,37.902422,-121.440029,"49,657",Male,65,Yes,1,5,Stayed,No,28,5193,,
5268-DSMNQ,5,62,None,Yes,11.41,Yes,"Fiber Optic",25,No,Yes,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Credit Card",97.95,5936.55,0,0,707.42,6643.97,Farmington,95230,37.956963,-120.863055,596,Female,65,Yes,0,5,Stayed,No,50,5428,,
6242-MBHPK,1,23,None,Yes,41.88,No,"Fiber Optic",12,Yes,No,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",95.1,2326.05,0,0,963.24,3289.29,"Hathaway Pines",95233,38.184914,-120.364085,335,Female,67,Yes,0,3,Stayed,No,66,4025,,
4782-OSFXZ,1,71,"Offer A",Yes,37.53,Yes,DSL,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",82.7,5831.2,0,0,2664.63,8495.83,Lodi,95242,38.128087,-121.4078,"22,073",Female,72,Yes,0,3,Stayed,No,20,5089,,
1282-IHQAC,0,70,"Offer A",No,0,No,Cable,13,No,Yes,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Credit Card",44.05,3011.65,0,0,0,3011.65,"Sheep Ranch",95250,38.244806,-120.417301,88,Male,68,No,0,3,Stayed,No,68,4022,,
1641-RQDAY,1,32,"Offer C",Yes,49.21,Yes,"Fiber Optic",19,No,Yes,No,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",100.4,3217.65,0,0,1574.72,4792.37,Wallace,95254,38.192608,-120.957842,304,Female,77,Yes,2,3,Stayed,No,59,4848,,
5461-QKNTN,1,43,None,Yes,4.59,Yes,"Fiber Optic",5,No,Yes,No,Yes,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",94.3,3953.15,0,0,197.37,4150.52,"Catheys Valley",95306,37.394411,-120.127262,986,Male,71,Yes,0,3,Stayed,No,63,2040,,
8089-UZWLX,0,71,"Offer A",Yes,47.86,Yes,"Fiber Optic",16,No,No,Yes,No,Yes,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",104.05,7413.55,0,0,3398.06,10811.61,"El Nido",95317,37.127386,-120.506422,808,Female,75,No,0,5,Stayed,No,70,4113,,
4468-KAZHE,1,20,None,Yes,8.98,No,DSL,16,No,Yes,No,No,No,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",60,1259.35,0,0,179.6,1438.95,Hughson,95326,37.5923,-120.853288,"6,822",Female,70,Yes,0,5,Stayed,No,37,2399,,
1543-LLLFT,2,61,None,Yes,2.19,Yes,"Fiber Optic",8,No,Yes,Yes,Yes,Yes,No,No,Yes,"One Year",Yes,"Credit Card",98.3,6066.55,0,0,133.59,6200.14,Waterford,95386,37.669516,-120.626964,"8,308",Male,77,Yes,0,3,Stayed,No,74,5413,,
6507-ZJSUR,6,23,None,Yes,46.82,No,"Fiber Optic",11,No,No,No,No,Yes,Yes,No,No,"One Year",Yes,"Bank Withdrawal",90.45,2117.25,0,30,1076.86,3224.11,Albion,95410,39.225694,-123.717354,"1,054",Male,76,Yes,0,4,Stayed,No,24,5272,,
9220-ZNKJI,5,55,None,Yes,33.21,No,"Fiber Optic",4,No,No,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",88.8,4805.3,0,0,1826.55,6631.85,Cobb,95426,38.838088,-122.73203,"1,591",Female,67,Yes,0,3,Stayed,No,73,4291,,
0723-VSOBE,0,45,"Offer B",No,0,No,Cable,4,No,No,No,No,No,Yes,No,No,"One Year",No,"Bank Withdrawal",34.2,1596.6,0,0,0,1596.6,"Dos Rios",95429,39.756049,-123.358701,91,Female,67,No,0,3,Stayed,No,38,5715,,
1004-NOZNR,0,56,"Offer B",Yes,10.57,No,"Fiber Optic",28,Yes,No,No,No,Yes,Yes,No,Yes,"One Year",No,"Credit Card",94.8,5264.3,0,0,591.92,5856.22,"Glen Ellen",95442,38.368744,-122.522642,"4,101",Male,71,No,2,4,Stayed,No,59,5693,,
1251-STYSZ,0,4,None,Yes,8.75,Yes,"Fiber Optic",4,Yes,No,No,No,No,No,No,No,"One Year",Yes,"Bank Withdrawal",80.25,303.7,0,30,35,368.7,Glenhaven,95443,39.045246,-122.743181,175,Female,66,No,0,4,Stayed,No,20,3828,,
9681-KYGYB,5,49,"Offer B",Yes,26,Yes,"Fiber Optic",16,Yes,Yes,Yes,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",88.2,4159.45,0,0,1274,5433.45,Kelseyville,95451,38.93496,-122.792243,"9,902",Male,75,Yes,0,4,Stayed,No,24,5987,,
7005-CYUIL,2,71,"Offer A",Yes,12.26,No,"Fiber Optic",3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",99.4,7168.25,0,0,870.46,8038.71,Laytonville,95454,39.806141,-123.531098,"2,706",Female,78,Yes,0,3,Stayed,No,29,4964,,
2388-LAESQ,3,72,"Offer A",Yes,28.72,Yes,"Fiber Optic",25,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",114.85,8317.95,0,0,2067.84,10385.79,Manchester,95459,38.966713,-123.586412,586,Female,74,Yes,0,3,Stayed,No,26,4796,,
